wave,scenario,date,model_S,model_E,model_I,model_R,model_confirmed,beta,actual_confirmed,basic_R0,effective_Re
wave_1,Paper beta (0% reduction),2020-11-13,22597850.249697655,146714.16353313334,588686.4056341262,4266749.1811350845,170985.10325418378,0.0536,206353.0,0.8535031847133758,0.6988165636156849
wave_1,Paper beta (0% reduction),2020-11-14,22572222.231328737,144396.11235246537,579938.2081165438,4303443.448202254,172306.95234387927,0.0536,208299.0,0.8535031847133758,0.6980240420469978
wave_1,Paper beta (0% reduction),2020-11-15,22547004.0497002,142110.20032253236,571294.1496185344,4339591.600358734,173607.8959739249,0.0536,209776.0,0.8535031847133758,0.6972441942813226
wave_1,Paper beta (0% reduction),2020-11-16,22522189.84902122,139856.14004390957,562753.8453208663,4375200.165614008,174888.22471721968,0.0536,210973.0,0.8535031847133758,0.6964768392340172
wave_1,Paper beta (0% reduction),2020-11-17,22497773.832831383,137633.64033697793,554316.879982178,4410275.646849463,176148.22651913675,0.0536,211475.0,0.8535031847133758,0.6957217976551753
wave_1,Paper beta (0% reduction),2020-11-18,22473750.264292166,135442.40663769364,545982.8091250353,4444824.519945108,177388.18666501794,0.0536,212917.0,0.8535031847133758,0.6949788921386388
wave_1,Paper beta (0% reduction),2020-11-19,22450113.466439012,133282.1413600059,537751.1602202194,4478853.231980764,178608.3877511067,0.0536,215020.0,0.8535031847133758,0.6942479471297949
wave_1,Paper beta (0% reduction),2020-11-20,22426857.82239479,131152.5442301454,529621.4338636555,4512368.199511414,179809.10965864098,0.0536,216965.0,0.8535031847133758,0.6935287889321753
wave_1,Paper beta (0% reduction),2020-11-21,22403977.77554535,129053.31259693102,521593.10494160047,4545375.806916122,180990.62953087044,0.0536,218639.0,0.8535031847133758,0.6928212457128857
wave_1,Paper beta (0% reduction),2020-11-22,22381467.829678286,126984.14172139668,513665.6237806628,4577882.404819662,182153.22175279548,0.0536,220308.0,0.8535031847133758,0.6921251475068978
wave_1,Paper beta (0% reduction),2020-11-23,22359322.549085822,124944.72504837708,505838.4172799881,4609894.30858582,183297.15793345287,0.0536,222288.0,0.8535031847133758,0.6914403262202298
wave_1,Paper beta (0% reduction),2020-11-24,22337536.558633104,122934.7544621695,498110.89002354397,4641417.796881189,184422.706890594,0.0536,224078.0,0.8535031847133758,0.6907666156320583
wave_1,Paper beta (0% reduction),2020-11-25,22316104.543792974,120953.92052797871,490482.4253709176,4672459.110308137,185530.1346376194,0.0536,226026.0,0.8535031847133758,0.6901038513957948
wave_1,Paper beta (0% reduction),2020-11-26,22295021.250648476,119001.91272053031,482952.3865254246,4703024.450105577,186619.7043726465,0.0536,227640.0,0.8535031847133758,0.6894518710391615
wave_1,Paper beta (0% reduction),2020-11-27,22274281.485864315,117078.4196409837,475520.11757863086,4733119.9769160785,187691.67646959986,0.0536,229343.0,0.8535031847133758,0.6888105139633106
wave_1,Paper beta (0% reduction),2020-11-28,22253880.116628483,115183.12922307699,468184.9445306366,4762751.809617812,188746.3084712217,0.0536,230723.0,0.8535031847133758,0.6881796214410173
wave_1,Paper beta (0% reduction),2020-11-29,22233812.070565265,113315.72892927851,460946.17628566903,4791926.024219798,189783.85508390865,0.0536,231978.0,0.8535031847133758,0.6875590366139908
wave_1,Paper beta (0% reduction),2020-11-30,22214072.33562083,111475.90593759595,453803.1056226897,4820648.652818894,190804.56817428695,0.0536,233452.0,0.8535031847133758,0.6869486044893358
wave_1,Paper beta (0% reduction),2020-12-01,22194655.959922615,109663.34731959598,446755.01014085236,4848925.682616947,191808.69676744397,0.0536,233452.0,0.8535031847133758,0.6863481719352048
wave_1,Paper beta (0% reduction),2020-12-02,22175558.051613618,107877.7402101102,439801.1531797517,4876763.0549965305,192796.4870467382,0.0536,236246.0,0.8535031847133758,0.6857575876756724
wave_1,Paper beta (0% reduction),2020-12-03,22156773.7786628,106118.77196904132,432940.784714491,4904166.664653678,193768.1823551145,0.0536,237589.0,0.8535031847133758,0.6851767022848736
wave_1,Paper beta (0% reduction),2020-12-04,22138298.368652664,104386.13033563513,426173.1422256651,4931142.3587860465,194724.02319785403,0.0536,238861.0,0.8535031847133758,0.6846053681804338
wave_1,Paper beta (0% reduction),2020-12-05,22120127.108545132,102679.50357554453,419497.45154441614,4957695.936334918,195664.24724669257,0.0536,239885.0,0.8535031847133758,0.6840434396162297
wave_1,Paper beta (0% reduction),2020-12-06,22102255.344426755,100998.58062098087,412912.9276727649,4983833.147279509,196589.08934524262,0.0536,240981.0,0.8535031847133758,0.6834907726745094
wave_1,Paper beta (0% reduction),2020-12-07,22084678.48123431,99343.0512042224,406418.775579463,5009559.691982015,197498.78151565796,0.0536,241995.0,0.8535031847133758,0.682947225257407
wave_1,Paper beta (0% reduction),2020-12-08,22067391.98246176,97712.60598472938,400014.1909716423,5034881.220581876,198393.55296648145,0.0536,243377.0,0.8535031847133758,0.6824126570778813
wave_1,Paper beta (0% reduction),2020-12-09,22050391.36984959,96106.93667009842,393698.36104256904,5059803.332437754,199273.6301016193,0.0536,244433.0,0.8535031847133758,0.6818869296501071
wave_1,Paper beta (0% reduction),2020-12-10,22033672.223057386,94525.7361310751,387470.46519582876,5084331.575615719,200139.23653038623,0.0536,245650.0,0.8535031847133758,0.6813699062793522
wave_1,Paper beta (0% reduction),2020-12-11,22017230.17932069,92968.6985108319,381329.6757462932,5108471.446422194,200990.59307856948,0.0536,246694.0,0.8535031847133758,0.6808614520513643
wave_1,Paper beta (0% reduction),2020-12-12,22001060.933092877,91435.51932870908,375275.1585982322,5132228.388980191,201827.91780045946,0.0536,247593.0,0.8535031847133758,0.6803614338212971
wave_1,Paper beta (0% reduction),2020-12-13,21985160.23567302,89925.89557860728,369306.07390094973,5155607.794847431,202651.4259917984,0.0536,248423.0,0.8535031847133758,0.6798697202022025
wave_1,Paper beta (0% reduction),2020-12-14,21969523.894820526,88439.52582221382,363421.5766823345,5178615.002674935,203461.33020359886,0.0536,249244.0,0.8535031847133758,0.6793861815531131
wave_1,Paper beta (0% reduction),2020-12-15,21954147.774357315,86976.11027723772,357620.8174607237,5201255.297904734,204257.84025678612,0.0536,250180.0,0.8535031847133758,0.6789106899667403
wave_1,Paper beta (0% reduction),2020-12-16,21939027.79375839,85535.35090082276,351902.9428354879,5223533.912505312,205041.16325761983,0.0536,250916.0,0.8535031847133758,0.6784431192568133
wave_1,Paper beta (0% reduction),2020-12-17,21924159.927731454,84116.95146830288,346267.09605675004,5245456.024743503,205811.50361385196,0.0536,251692.0,0.8535031847133758,0.6779833449450784
wave_1,Paper beta (0% reduction),2020-12-18,21909540.20578639,82720.61764745899,340712.417574657,5267026.758991504,206569.06305157943,0.0536,252474.0,0.8535031847133758,0.6775312442479865
wave_1,Paper beta (0% reduction),2020-12-19,21895164.71179519,81346.05706843181,335238.0455686257,5288251.185567763,207314.04063275116,0.0536,253184.0,0.8535031847133758,0.6770866960630837
wave_1,Paper beta (0% reduction),2020-12-20,21881029.583543103,79992.97938944127,329843.11645698856,5309134.320610476,208046.63277329106,0.0536,253772.0,0.8535031847133758,0.6766495809551314
wave_1,Paper beta (0% reduction),2020-12-21,21867131.012271587,78661.09635845857,324526.7653874651,5329681.125982498,208767.03326179922,0.0536,254514.0,0.8535031847133758,0.6762197811419718
wave_1,Paper beta (0% reduction),2020-12-22,21853465.242213696,77350.12187097337,319288.1267088862,5349896.509206452,209475.43327879548,0.0536,255236.0,0.8535031847133758,0.6757971804801612
wave_1,Paper beta (0% reduction),2020-12-23,21840028.57012252,76059.77202399456,314126.3344245995,5369785.323428894,210172.0214164702,0.0536,255979.0,0.8535031847133758,0.6753816644503869
wave_1,Paper beta (0% reduction),2020-12-24,21826817.344793227,74789.76516641978,309040.5226279822,5389352.367412382,210856.98369890917,0.0536,256592.0,0.8535031847133758,0.6749731201426871
wave_1,Paper beta (0% reduction),2020-12-25,21813827.96657927,73539.8219459046,304029.8259204874,5408602.385554347,211530.50360275962,0.0536,257200.0,0.8535031847133758,0.6745714362414893
wave_1,Paper beta (0% reduction),2020-12-26,21801056.88690332,72309.66535235973,299093.37981264724,5427540.067931683,212192.76207830675,0.0536,257700.0,0.8535031847133758,0.6741765030104874
wave_1,Paper beta (0% reduction),2020-12-27,21788500.60776337,71099.02075820029,294230.32110845525,5446170.050369987,212843.93757093025,0.0536,258181.0,0.8535031847133758,0.6737882122773677
wave_1,Paper beta (0% reduction),2020-12-28,21776155.681234557,69907.6159554684,289439.7882735459,5464496.914536439,213484.2060429122,0.0536,258840.0,0.8535031847133758,0.6734064574184043
wave_1,Paper beta (0% reduction),2020-12-29,21764018.708967183,68735.18118994698,284720.9217875876,5482525.188055295,214113.74099556825,0.0536,259548.0,0.8535031847133758,0.673031133342934
wave_1,Paper beta (0% reduction),2020-12-30,21752086.3416813,67581.44919237928,280072.86448129994,5500259.344645032,214732.71349167541,0.0536,260059.0,0.8535031847133758,0.6726621364777285
wave_1,Paper beta (0% reduction),2020-12-31,21740355.27865842,66446.15520690563,275494.7618585042,5517703.804276184,215341.2921781707,0.0536,260593.0,0.8535031847133758,0.6722993647512756
wave_1,Paper beta (0% reduction),2021-01-01,21728822.267230634,65329.03701682569,270985.76240360946,5534862.933348944,215939.64330909573,0.0536,261019.0,0.8535031847133758,0.6719427175779802
wave_1,Paper beta (0% reduction),2021-01-02,21717484.102267664,64229.83496779149,266545.01787493366,5551741.044889625,216527.9307687636,0.0536,261438.0,0.8535031847133758,0.6715920958423026
wave_1,Paper beta (0% reduction),2021-01-03,21706337.625662114,63148.29198853361,262171.6835842532,5568342.398765113,217106.316095125,0.0536,261859.0,0.8535031847133758,0.6712474018828399
wave_1,Paper beta (0% reduction),2021-01-04,21695379.725813374,62084.153609219764,257864.91866296958,5584671.201914451,217674.95850331197,0.0536,262262.0,0.8535031847133758,0.6709085394763663
wave_1,Paper beta (0% reduction),2021-01-05,21684607.33711047,61037.167977542245,253623.88631527644,5600731.608596726,218234.0149093377,0.0536,262784.0,0.8535031847133758,0.670575413821841
wave_1,Paper beta (0% reduction),2021-01-06,21674017.43941422,60007.0858726278,249447.75405870398,5616527.7206544615,218783.6399539327,0.0536,263193.0,0.8535031847133758,0.670247931524394
wave_1,Paper beta (0% reduction),2021-01-07,21663607.05753902,58993.66071686077,245335.69395241293,5632063.587791722,219323.98602649756,0.0536,263605.0,0.8535031847133758,0.669926000579301
wave_1,Paper beta (0% reduction),2021-01-08,21653373.260734513,57996.64858570758,241286.88281360353,5647343.20786619,219855.2032891542,0.0536,264159.0,0.8535031847133758,0.6696095303559547
wave_1,Paper beta (0% reduction),2021-01-09,21643313.16216753,57015.80821562791,237300.50242239903,5662370.527194458,220377.4397008773,0.0536,264521.0,0.8535031847133758,0.6692984315818442
wave_1,Paper beta (0% reduction),2021-01-10,21633423.91840446,56050.90101015539,233375.739715557,5677149.4408698445,220890.84104168942,0.0536,264780.0,0.8535031847133758,0.6689926163265475
wave_1,Paper beta (0% reduction),2021-01-11,21623702.72889441,55101.69104422795,229511.7869693555,5691683.793092025,221395.55093690325,0.0536,265268.0,0.8535031847133758,0.6686919979857494
wave_1,Paper beta (0% reduction),2021-01-12,21614146.83545335,54167.94506684553,225707.84197199487,5705977.377507826,221891.71088139547,0.0536,265698.0,0.8535031847133758,0.6683964912652883
wave_1,Paper beta (0% reduction),2021-01-13,21604753.521749523,53249.43250213039,221963.1081858484,5720033.937562516,222379.46026389758,0.0536,266143.0,0.8535031847133758,0.6681060121652436
wave_1,Paper beta (0% reduction),2021-01-14,21595520.112790283,52345.92544886271,218276.79489989023,5733857.166860984,222858.93639128926,0.0536,266546.0,0.8535031847133758,0.6678204779640673
wave_1,Paper beta (0% reduction),2021-01-15,21586443.974410653,51457.19867856213,214648.11737262097,5747450.709538183,223330.27451288095,0.0536,266816.0,0.8535031847133758,0.667539807202766
wave_1,Paper beta (0% reduction),2021-01-16,21577522.51276376,50583.02963218315,211076.29696580497,5760818.160638268,223793.60784467257,0.0536,267056.0,0.8535031847133758,0.6672639196691457
wave_1,Paper beta (0% reduction),2021-01-17,21568753.173813354,49723.19841549051,207560.5612693273,5773963.066501844,224249.0675935763,0.0536,267322.0,0.8535031847133758,0.6669927363821165
wave_1,Paper beta (0% reduction),2021-01-18,21560133.44282858,48877.48779317809,204100.14421747107,5786888.925160785,224696.78298159142,0.0536,267644.0,0.8535031847133758,0.6667261795760704
wave_1,Paper beta (0% reduction),2021-01-19,21551660.843881212,48045.68318179299,200694.28619690935,5799599.186740101,225136.8812699205,0.0536,267992.0,0.8535031847133758,0.6664641726853321
wave_1,Paper beta (0% reduction),2021-01-20,21543332.939345464,47227.572641524326,197342.23414669937,5812097.253866326,225569.487783016,0.0536,268310.0,0.8535031847133758,0.6662066403286926
wave_1,Paper beta (0% reduction),2021-01-21,21535147.329400595,46422.94686691401,194043.2416505598,5824386.482081944,225994.72593254736,0.0536,268646.0,0.8535031847133758,0.6659535082940271
wave_1,Paper beta (0% reduction),2021-01-22,21527101.651536383,45631.59917654523,190796.56902170568,5836470.180265379,226412.71724127902,0.0536,268948.0,0.8535031847133758,0.6657047035230025
wave_1,Paper beta (0% reduction),2021-01-23,21519193.580061663,44853.32550176198,187601.48338050873,5848351.61105608,226823.58136685056,0.0536,269180.0,0.8535031847133758,0.6654601540958787
wave_1,Paper beta (0% reduction),2021-01-24,21511420.825616032,44087.92437447141,184457.2587252442,5860033.991284268,227227.4361254498,0.0536,269450.0,0.8535031847133758,0.6652197892164098
wave_1,Paper beta (0% reduction),2021-01-25,21503781.134684842,43335.19691407877,181363.1759961793,5871520.492404915,227624.39751537165,0.0536,269789.0,0.8535031847133758,0.6649835391968446
wave_1,Paper beta (0% reduction),2021-01-26,21496272.289117616,42594.94681360301,178318.52313325158,5882814.240935546,228014.57974045404,0.0536,270092.0,0.8535031847133758,0.6647513354430349
wave_1,Paper beta (0% reduction),2021-01-27,21488892.10564995,41866.980325019445,175322.59512757906,5893918.318897468,228398.0952333846,0.0536,270375.0,0.8535031847133758,0.6645231104396501
wave_1,Paper beta (0% reduction),2021-01-28,21481638.435429063,41151.10624387394,172374.69406703854,5904835.7642600415,228775.05467887077,0.0536,270588.0,0.8535031847133758,0.6642987977355055
wave_1,Paper beta (0% reduction),2021-01-29,21474509.16354302,40447.13589321182,169474.12917614097,5915569.571387644,229145.5670366669,0.0536,270745.0,0.8535031847133758,0.6640783319290047
wave_1,Paper beta (0% reduction),2021-01-30,21467502.208553772,39754.88310686278,166620.2168504279,5926122.691488955,229509.7395644527,0.0536,270854.0,0.8535031847133758,0.6638616486536979
wave_1,Paper beta (0% reduction),2021-01-31,21460615.52203405,39074.16421212173,163812.28068560627,5936498.03306824,229867.6778405568,0.0536,270959.0,0.8535031847133758,0.6636486845639621
wave_1,Paper beta (0% reduction),2021-02-01,21453847.08810822,38404.798011863895,161049.65150163282,5946698.462378302,230219.4857865208,0.0536,271118.0,0.8535031847133758,0.663439377320802
wave_1,Paper beta (0% reduction),2021-02-02,21447194.92299714,37746.60576613114,158331.66736195426,5956726.803874794,230565.26568949808,0.0536,271289.0,0.8535031847133758,0.663233665577775
wave_1,Paper beta (0% reduction),2021-02-03,21440657.0745671,37099.411173224966,155657.67358810233,5966585.840671594,230905.1182244835,0.0536,271431.0,0.8535031847133758,0.6630314889670427
wave_1,Paper beta (0% reduction),2021-02-04,21434231.62188289,36463.04035034036,153027.02276983857,5976278.31499695,231239.142476369,0.0536,271602.0,0.8535031847133758,0.66283278808555
wave_1,Paper beta (0% reduction),2021-02-05,21427916.674765073,35837.321813773255,150439.07477103692,5985806.928650136,231567.43596182138,0.0536,271707.0,0.8535031847133758,0.6626375044813343
wave_1,Paper beta (0% reduction),2021-02-06,21421710.37335146,35222.086458733145,147893.19673148738,5995174.3434583405,231890.09465097875,0.0536,271806.0,0.8535031847133758,0.6624455806399643
wave_1,Paper beta (0% reduction),2021-02-07,21415610.88766288,34617.1675387911,145388.7630647983,6004383.181733549,232207.2129889617,0.0536,271925.0,0.8535031847133758,0.6622569599711124
wave_1,Paper beta (0% reduction),2021-02-08,21409616.41717328,34022.40064499225,142925.15545256983,6013436.026729176,232518.88391719645,0.0536,272055.0,0.8535031847133758,0.6620715867952595
wave_1,Paper beta (0% reduction),2021-02-09,21403725.190384135,33437.623684660604,140501.7628350056,6022335.423096219,232825.1988945468,0.0536,272215.0,0.8535031847133758,0.6618894063305345
wave_1,Paper beta (0% reduction),2021-02-10,21397935.464403257,32862.67685992297,138117.98139812463,6031083.877338714,233126.24791825234,0.0536,272349.0,0.8535031847133758,0.6617103646796905
wave_1,Paper beta (0% reduction),2021-02-11,21392245.524528023,32297.402645977603,135773.2145577307,6039683.858268286,233422.11954467045,0.0536,272430.0,0.8535031847133758,0.6615344088172144
wave_1,Paper beta (0% reduction),2021-02-12,21386653.683833,31741.645769132196,133466.87294029136,6048137.797457594,233712.90090981987,0.0536,272557.0,0.8535031847133758,0.6613614865765762
wave_1,Paper beta (0% reduction),2021-02-13,21381158.282762025,31195.253184634712,131198.3743608738,6056448.089692486,233998.67774972378,0.0536,272614.0,0.8535031847133758,0.661191546637614
wave_1,Paper beta (0% reduction),2021-02-14,21375757.68872475,30658.074054319677,128967.14379828064,6064617.093422672,234279.5344205509,0.0536,272718.0,0.8535031847133758,0.6610245385140575
wave_1,Paper beta (0% reduction),2021-02-15,21370450.295697648,30129.959724091485,126772.61336752352,6072647.131210758,234555.55391855258,0.0536,272840.0,0.8535031847133758,0.6608604125411897
wave_1,Paper beta (0% reduction),2021-02-16,21365234.523829516,29610.76370126539,124614.2222897682,6080540.490179473,234826.81789979496,0.0536,272945.0,0.8535031847133758,0.6606991198636466
wave_1,Paper beta (0% reduction),2021-02-17,21360108.819051437,29100.341631785974,122491.41685988056,6088299.42245692,235093.40669968454,0.0536,273070.0,0.8535031847133758,0.660540612423357
wave_1,Paper beta (0% reduction),2021-02-18,21355071.65269125,28598.5512773419,120403.65041169846,6095926.145619735,235355.39935228665,0.0536,273166.0,0.8535031847133758,0.6603848429476195
wave_1,Paper beta (0% reduction),2021-02-19,21350121.5210925,28105.252492395117,118350.38328115025,6103422.84313398,235612.8736094355,0.0536,273263.0,0.8535031847133758,0.6602317649373195
wave_1,Paper beta (0% reduction),2021-02-20,21345256.945237882,27620.307201141648,116331.08276733682,6110791.664793666,235865.9059596353,0.0536,273351.0,0.8535031847133758,0.6600813326552832
wave_1,Paper beta (0% reduction),2021-02-21,21340476.470377147,27143.579374420486,114345.22309168986,6118034.727156769,236114.57164675192,0.0536,273431.0,0.8535031847133758,0.6599335011147731
wave_1,Paper beta (0% reduction),2021-02-22,21335778.66565951,26674.935006586238,112392.28535531535,6125154.113978616,236358.94468849478,0.0536,273556.0,0.8535031847133758,0.6597882260681186
wave_1,Paper beta (0% reduction),2021-02-23,21331162.123770487,26214.24209236054,110471.7574946274,6132151.876642552,236599.09789468843,0.0536,273666.0,0.8535031847133758,0.6596454639954866
wave_1,Paper beta (0% reduction),2021-02-24,21326625.46057322,25761.370603676434,108583.13423537373,6139030.034587758,236835.10288533394,0.0536,273760.0,0.8535031847133758,0.6595051720937894
wave_1,Paper beta (0% reduction),2021-02-25,21322167.31475421,25316.19246652936,106725.91704515106,6145790.575734136,237067.03010846008,0.0536,273872.0,0.8535031847133758,0.6593673082657301
wave_1,Paper beta (0% reduction),2021-02-26,21317786.347473502,24878.58153784759,104899.61408450436,6152435.456904173,237294.94885776422,0.0536,273984.0,0.8535031847133758,0.6592318311089834
wave_1,Paper beta (0% reduction),2021-02-27,21313481.242019247,24448.413582394496,103103.74015670115,6158966.604241684,237518.92729004342,0.0536,274065.0,0.8535031847133758,0.6590986999055147
wave_1,Paper beta (0% reduction),2021-02-28,21309250.703466676,24025.566249714248,101337.8166562686,6165385.913627369,237739.03244241583,0.0536,274143.0,0.8535031847133758,0.6589678746110338
wave_1,Paper beta (0% reduction),2021-03-01,21305093.458341423,23609.919051132063,99601.37151637758,6171695.251091094,237955.33024933317,0.0536,274216.0,0.8535031847133758,0.6588393158445832
wave_1,Paper beta (0% reduction),2021-03-02,21301008.254287213,23201.353336819517,97893.93915515541,6177896.45322084,238167.88555938433,0.0536,274294.0,0.8535031847133758,0.6587129848782618
wave_1,Paper beta (0% reduction),2021-03-03,21296993.859737843,22799.752272934904,96215.06042100524,6183991.327568244,238376.76215189125,0.0536,274381.0,0.8535031847133758,0.6585888436270811
wave_1,Paper beta (0% reduction),2021-03-04,21293049.06359349,22405.0008188481,94564.28253700741,6189981.653050683,238582.02275329753,0.0536,274488.0,0.8535031847133758,0.6584668546389562
wave_1,Paper beta (0% reduction),2021-03-05,21289172.674901262,22016.98570445883,92941.15904447553,6195869.180349832,238783.72905335051,0.0536,274608.0,0.8535031847133758,0.6583469810848256
wave_1,Paper beta (0% reduction),2021-03-06,21285363.522540018,21635.595407616853,91345.2497457365,6201655.632306658,238981.941721078,0.0536,274655.0,0.8535031847133758,0.658229186748906
wave_1,Paper beta (0% reduction),2021-03-07,21281620.45490938,21260.72013165199,89776.12064620182,6207342.704312794,239176.72042056028,0.0536,274721.0,0.8535031847133758,0.6581134360190747
wave_1,Paper beta (0% reduction),2021-03-08,21277942.339622952,20892.25178302158,88233.34389579424,6212932.064698261,239368.1238264986,0.0536,274810.0,0.8535031847133758,0.6579996938773823
wave_1,Paper beta (0% reduction),2021-03-09,21274328.06320567,20530.083949082444,86716.49772979156,6218425.355115485,239556.2096395814,0.0536,274869.0,0.8535031847133758,0.6578879258906944
wave_1,Paper beta (0% reduction),2021-03-10,21270776.530795302,20174.111875994015,85225.16640914693,6223824.190919587,239741.03460164892,0.0536,274973.0,0.8535031847133758,0.6577780982014603
wave_1,Paper beta (0% reduction),2021-03-11,21267286.66584802,19824.23244675895,83758.94016034246,6229130.16154491,239922.6545106582,0.0536,275070.0,0.8535031847133758,0.6576701775186079
wave_1,Paper beta (0% reduction),2021-03-12,21263857.40984804,19480.34415940711,82317.41511483077,6234344.830877751,240101.1242354489,0.0536,275118.0,0.8535031847133758,0.6575641311085652
wave_1,Paper beta (0% reduction),2021-03-13,21260487.722021297,19142.347105328405,80900.1932481166,6239469.737625289,240276.49773031185,0.0536,275178.0,0.8535031847133758,0.6574599267864051
wave_1,25% beta reduction,2020-09-17,25000000.0,100000.0,1500000.0,1000000.0,59573.0,0.0402,59573.0,0.6401273885350319,0.5798255330933261
wave_1,25% beta reduction,2020-09-18,24946736.794573113,130953.44225482523,1430351.0246017848,1091958.7385702753,60628.25179803843,0.0402,61593.0,0.6401273885350319,0.5785901984340899
wave_1,25% beta reduction,2020-09-19,24895938.550151728,154262.03778209485,1369954.5778313118,1179844.8342348645,61928.51219073013,0.0402,62797.0,0.6401273885350319,0.5774120336680165
wave_1,25% beta reduction,2020-09-20,24847290.164745323,171546.94210340717,1316983.1727523624,1264179.7203989045,63412.004846054915,0.0402,64122.0,0.6401273885350319,0.5762837306279206
wave_1,25% beta reduction,2020-09-21,24800538.38645686,184090.05096587987,1269989.104743845,1345382.4578334144,65030.07490990436,0.0402,65276.0,0.6401273885350319,0.5751994156371538
wave_1,25% beta reduction,2020-09-22,24755478.82404757,192905.03846050845,1227825.1408495451,1423790.9966423737,66744.44330336775,0.0402,66632.0,0.6401273885350319,0.574154348245357
wave_1,25% beta reduction,2020-09-23,24711945.719283696,198793.48249536363,1189581.7992155566,1499678.9990053803,68525.0357558503,0.0402,67804.0,0.6401273885350319,0.5731446840182803
wave_1,25% beta reduction,2020-09-24,24669803.8883389,202389.21986261825,1154537.7407749507,1573269.1510235267,70348.26598206795,0.0402,69301.0,0.6401273885350319,0.5721672876345565
wave_1,25% beta reduction,2020-09-25,24628942.368518,204193.40733692533,1122120.5266784534,1644743.6974666198,72195.67780206194,0.0402,70614.0,0.6401273885350319,0.5712195855340302
wave_1,25% beta reduction,2020-09-26,24589269.406865835,204602.24174555944,1091875.5718161776,1714252.779572424,74052.87102068083,0.0402,71821.0,0.6401273885350319,0.5702994496884559
wave_1,25% beta reduction,2020-09-27,24550708.5054319,203928.87991931956,1063441.5799936976,1781921.0346550758,75908.65167288695,0.0402,73394.0,0.6401273885350319,0.5694051058792363
wave_1,25% beta reduction,2020-09-28,24513195.299082354,202420.7748608974,1036531.105711959,1847852.820344783,77754.35970248385,0.0402,74745.0,0.6401273885350319,0.5685350612844497
wave_1,25% beta reduction,2020-09-29,24476675.089609027,200273.38861323448,1010915.1713293398,1912136.3504483902,79583.33698008659,0.0402,76258.0,0.6401273885350319,0.5676880472873878
wave_1,25% beta reduction,2020-09-30,24441100.89741531,197641.04051023486,986411.0926080742,1974846.969466374,81390.50633612135,0.0402,77817.0,0.6401273885350319,0.5668629742892642
wave_1,25% beta reduction,2020-10-01,24406431.921527058,194645.4902504982,962872.8428290518,2036049.7453933838,83172.03842292116,0.0402,79728.0,0.6401273885350319,0.5660588959922159
wave_1,25% beta reduction,2020-10-02,24372632.32183888,191382.72952607262,940183.4256994231,2095801.5229356138,84925.08807043721,0.0402,82450.0,0.6401273885350319,0.5652749811559145
wave_1,25% beta reduction,2020-10-03,24339670.255726922,187928.35666774173,918248.8379838523,2154152.549621476,86647.585633732,0.0402,84570.0,0.6401273885350319,0.5645104912537054
wave_1,25% beta reduction,2020-10-04,24307517.115503207,184341.83035315084,896993.2903224331,2211147.763821201,88338.07186099386,0.0402,86823.0,0.6401273885350319,0.5637647627868719
wave_1,25% beta reduction,2020-10-05,24276146.92448513,180669.83646732412,876355.4239180809,2266827.815129458,89995.56720694856,0.0402,89263.0,0.6401273885350319,0.56303719327766
wave_1,25% beta reduction,2020-10-06,24245535.85835761,176948.95324173826,856285.3155224589,2321229.8728781845,91619.46841135042,0.0402,90814.0,0.6401273885350319,0.5623272301682223
wave_1,25% beta reduction,2020-10-07,24215661.86552556,173207.76109573938,836742.1064541443,2374388.2669245456,93209.46666081203,0.0402,94253.0,0.6401273885350319,0.5616343620154436
wave_1,25% beta reduction,2020-10-08,24186504.365690786,169468.51300712654,817692.125641099,2426334.9956609774,94765.4828375882,0.0402,98617.0,0.6401273885350319,0.5609581115000288
wave_1,25% beta reduction,2020-10-09,24158044.01025545,165748.4570459199,799107.4037843442,2477100.128914275,96287.61629664469,0.0402,100676.0,0.6401273885350319,0.5602980298695361
wave_1,25% beta reduction,2020-10-10,24130262.49160117,162060.88357354992,780964.4971870383,2526712.1276382324,97776.10435423529,0.0402,105684.0,0.6401273885350319,0.5596536925149818
wave_1,25% beta reduction,2020-10-11,24103142.39101356,158415.95447823647,763243.5567654438,2575198.0977427512,99231.2902582376,0.0402,107755.0,0.6401273885350319,0.5590246954437514
wave_1,25% beta reduction,2020-10-12,24076667.057170063,154821.35984829167,745927.591190552,2622583.991791082,100653.59787503128,0.0402,111802.0,0.6401273885350319,0.5584106524613665
wave_1,25% beta reduction,2020-10-13,24050820.50880509,151282.8380164677,729001.8837406806,2668894.769437751,102043.51169533981,0.0402,115358.0,0.6401273885350319,0.5578111929139925
wave_1,25% beta reduction,2020-10-14,24025587.356506012,147804.58741712538,712453.5308608776,2714154.525215971,103401.56105243495,0.0402,117996.0,0.6401273885350319,0.5572259598746551
wave_1,25% beta reduction,2020-10-15,24000952.739651814,144389.5927704194,696271.0770868962,2758386.5904908567,104728.30767642772,0.0402,121745.0,0.6401273885350319,0.5566546086806538
wave_1,25% beta reduction,2020-10-16,23976902.27534197,141039.88341700495,680444.2262656641,2801613.61497535,106024.33589069998,0.0402,126137.0,0.6401273885350319,0.5560968057490697
wave_1,25% beta reduction,2020-10-17,23953422.01682375,137756.73791452523,664963.613179959,2843857.6320817526,107290.24490087898,0.0402,129304.0,0.6401273885350319,0.5555522276125701
wave_1,25% beta reduction,2020-10-18,23930498.41944801,134540.84606898148,649820.6229913986,2885140.1114915977,108526.64274104574,0.0402,132246.0,0.6401273885350319,0.5550205601298177
